-84.420288 -76.449272 -77.173912 2.173913 31.52174
15.942029 15.57971 12.681159 6.15942 -44.927536
-115.579712 -51.086956 -15.57971 -41.304348 36.594204
122.826088 102.173912 -17.391304 -115.942032 -113.04348
-120.652176 -50 18.47826 136.956528 73.188408
-21.376812 -68.478264 -167.028992 -100.72464 -118.115944
-56.88406 3.623188 74.63768 142.753616 125.36232
-18.84058 -99.63768 -165.579712 -105.072464 -114.492752
-34.420288 89.130432 140.579712 139.492752 68.840576
-59.420292 -208.333328 -133.333328 -96.739128 -34.782608
15.217391 -18.115942 -44.2029 -57.246376 -4.347826
30.434782 -63.768116 -92.753624 -55.7971 66.666664
26.811594 -7.246377 -48.913044 -23.188406 1.086957
-60.507248 -114.855072 -144.565216 -17.028986 -31.15942
35.507248 163.405792 141.304352 39.492752 2.173913
-94.927536 -138.405792 -180.072464 -139.130432 -4.347826
68.478264 96.014496 108.695656 81.521736 -8.695652
-52.898552 -151.08696 -177.17392 -113.76812 -108.695656
-6.521739 109.057968 154.710144 83.695656 6.884058
-165.942032 -126.811592 -173.91304 -115.579712 -40.579712
67.391304 117.391304 164.855072 90.942032 44.2029
-86.95652 -139.492752 -173.91304 -119.565216 -81.159424
-41.304348 5.434783 46.739132 83.695656 20.289856
16.304348 -41.304348 -115.579712 -123.550728 -129.710144
-106.521736 -72.101448 34.782608 114.130432 68.115944
73.91304 153.623184 83.333336 26.449276 -170.652176
-223.1884 -149.63768 -53.260868 17.391304 30.434782
8.333333 -19.927536 7.971014 73.550728 -123.188408
-151.8116 48.913044 41.304348 123.188408 119.565216
6.884058 25.724638 -46.014492 -107.246376 -112.31884
-191.304352 -80.072464 -135.507248 -72.463768 42.028984
93.115944 71.376808 38.405796 49.275364 83.695656
-66.666664 -236.231888 -173.1884 -11.956522 15.217391
49.275364 26.449276 25 -7.608696 -76.811592
-178.260864 -200.72464 -111.5942 -76.08696 -21.376812
21.73913 126.449272 106.521736 2.898551 -46.014492
-120.652176 -42.753624 -77.173912 -50 -35.144928
-44.565216 -31.15942 31.52174 23.913044 -39.492752
-0.362319 -38.405796 -76.811592 -108.333336 -118.840584
-24.637682 49.275364 31.52174 121.014496 169.565216
106.521736 53.623188 -11.956522 -219.565216 -169.202896
-58.333332 -32.608696 -21.376812 37.31884 62.68116
