-74.579834 -53.221291 -49.369747 -24.509804 -20.308125
-10.154062 39.215687 6.652661 -5.252101 0.70028
-79.481796 -72.128853 -45.168068 -31.162466 44.817928
80.182076 42.366947 -7.703082 -74.229691 -82.983192
-106.092438 -21.008404 28.711485 107.14286 44.117649
-41.316528 -54.271709 -100.490196 -82.633057 -82.282913
-38.515408 -2.45098 65.126053 114.495804 85.784317
-23.809525 -81.582634 -135.85434 -79.831932 -88.235298
-30.812326 72.478996 123.249306 87.184875 4.201681
-59.173672 -121.84874 -91.036415 -59.873951 -21.008404
34.663868 3.151261 -22.408964 -56.372551 -2.45098
6.652661 -52.170868 -83.683472 -24.509804 65.476189
23.809525 -19.957983 -42.016808 -12.605042 -3.501401
-75.280113 -98.039215 -95.938377 -12.955182 -4.901961
71.07843 139.355743 89.985992 -8.403361 -31.162466
-105.742302 -138.655472 -122.549019 -70.728294 17.156862
51.470589 54.621849 72.829132 26.960785 -36.764706
-50.42017 -106.442581 -127.801125 -85.434174 -38.165268
51.120449 115.896362 133.053223 78.431374 1.40056
-177.170868 -119.397758 -122.549019 -84.383759 -3.851541
70.378151 73.879555 103.641457 20.308125 -17.507004
-88.585434 -94.537819 -79.831932 -39.565826 -40.266106
-39.565826 -17.857143 18.907564 42.717087 10.154062
11.904762 -43.067226 -105.042015 -109.243698 -131.652664
-119.397758 -63.725491 42.366947 121.84874 82.282913
83.683472 144.607849 58.473389 -38.865547 -188.025208
-175.770309 -94.187675 -36.764706 4.901961 -3.851541
-5.602241 9.103642 -8.053222 36.764706 -66.876755
-74.229691 40.966389 20.658264 81.232498 76.330536
-15.756303 -36.414566 -18.557423 -27.310925 -68.277313
-187.324936 -112.745102 -94.887955 -51.470589 32.913166
69.327736 42.717087 6.302521 20.658264 74.92997
-54.621849 -218.137253 -159.313736 -18.907564 -2.10084
54.271709 58.473389 76.330536 20.308125 -80.882355
-179.971985 -195.378159 -105.392159 -80.532211 -59.523811
-25.560225 82.983192 78.431374 9.103642 -50.42017
-65.126053 -4.201681 -53.57143 -47.619049 -42.717087
-18.207283 -16.106443 7.703082 7.703082 -25.910364
24.159664 16.456583 -47.268909 -128.501404 -143.207291
-86.134453 -26.260504 7.002801 96.638657 178.92157
157.563034 105.042015 21.008404 -196.428574 -151.960785
-109.243698 -87.535019 -58.823532 24.509804 44.817928
55.322128 73.879555 -21.708683 -64.07563 -104.341736
