-12.451363 -115.175102 -107.782104 -31.128405 28.404671
54.863815 50.58366 59.92218 17.509727 -67.704285
-171.595337 -74.708176 -23.346304 -28.015566 22.957199
124.902725 118.287941 1.167315 -111.28405 -166.147858
-115.564209 5.836576 35.797665 85.214012 73.151756
-8.949416 -96.498055 -189.105057 -60.70039 -109.338524
-54.863815 21.011673 125.680939 146.303513 149.027237
-39.688717 -138.132294 -163.813232 -153.696503 -140.466934
-29.571985 125.680939 153.696503 166.926071 101.945526
-45.914398 -213.229584 -168.093384 -121.011673 -62.256809
-8.949416 -8.949416 65.369652 67.315178 54.085606
-5.058366 -105.058365 -145.525299 -99.610901 53.696499
84.046692 43.579769 -49.80545 -48.249027 -30.7393
-30.350195 -149.80545 -195.719849 29.571985 58.754864
66.147865 163.813232 134.241241 2.33463 -21.400778
-87.548637 -136.964981 -171.595337 -102.334633 -16.731518
34.241245 114.396889 189.105057 140.07782 29.18288
-77.821014 -178.599228 -178.210129 -120.622574 -96.108955
-18.677044 112.451363 156.420242 64.202339 -11.284047
-138.910507 -209.338531 -155.642029 -77.431908 -22.568094
82.490273 123.735413 143.968872 119.066154 -13.229572
-154.085602 -191.050583 -152.52919 -175.486389 -62.645916
37.743191 155.25293 139.299622 119.455254 56.031132
-52.918289 -83.657593 -122.178993 -86.381325 -98.443581
-86.381325 -55.642025 5.447471 83.657593 72.373543
61.4786 129.96109 128.404678 75.097275 -106.614792
-198.832687 -189.105057 -147.081711 -105.447472 -11.284047
18.677044 58.754864 140.856033 96.887161 -148.638138
-198.054474 -78.210121 -41.245136 54.474709 103.891052
98.054474 108.56031 -36.964981 -65.369652 -133.852142
-120.622574 -23.346304 -98.832687 -30.350195 12.840467
33.852142 39.29961 12.840467 20.233463 36.186771
-36.186771 -205.058365 -161.089493 -41.245136 -18.677044
1.167315 10.505836 18.287939 16.342413 42.412453
-66.536964 -126.848251 -112.451363 -134.630356 -34.630352
83.657593 152.52919 163.813232 111.28405 22.568094
-86.381325 -85.603111 -150.972763 -100 -77.821014
-37.743191 52.918289 138.521408 85.603111 22.957199
-17.898832 -49.80545 -76.653702 -64.591438 -49.80545
15.953308 93.774323 52.529182 135.797668 102.72374
-27.237354 13.229572 -12.451363 -139.299622 -161.089493
-104.669266 -64.591438 -49.80545 47.470818 67.704285
119.066154 150.19455 82.490273 -95.330742 -181.712067
-194.941635 -210.894943 -54.474709 57.976654 142.41246
178.210129 92.60701 -6.225681 -121.011673 -266.536957
-282.490265 -150.19455 -108.171211 -54.474709 49.416344
58.754864 41.245136 -1.55642 -138.521408 -245.914398
-236.575882 -183.657593 -84.824905 4.669261 73.151756
92.996109 96.498055 117.509727 91.828796 1.945525
-94.163429 -144.357986 -178.210129 -185.603119 -133.073929
16.731518 64.202339 90.661484 117.898834 120.622574
3.891051 -61.089497 -175.097275 -144.357986 -237.354095
-178.988327 -88.715958 -21.789885 107.782104 212.840469
192.217911 117.509727 -34.630352 -94.163429 -162.64592
-156.031128 -240.856033 -140.856033 -81.712067 4.280156
28.404671 33.463036 43.579769 122.957199 82.490273
76.653702 -28.793776 -49.416344 -152.140076 -112.062263
-52.918289 -8.949416 1.167315 105.447472 89.494164
70.428017 43.968872 110.505836 51.750973 5.836576
-31.517511 -188.715958 -124.124519 -58.365761 -91.050583
-84.435799 -73.151756 -36.964981 27.626459 22.957199
22.957199 -46.303505 -183.268494 -224.124527 -222.957199
-250.583664 -119.455254 33.852142 29.96109 55.252918
82.879379 5.058366 -38.910507 -164.980545 -237.743195
-165.369659 -194.941635 -96.108955 -71.595329 -132.295731
-60.70039 -15.564202 -17.120623 105.058365 54.863815
33.073933 -5.447471 -59.14397 -105.447472 -229.96109
-214.785995 -202.72374 -179.377441 -146.303513 -91.43969
20.233463 96.498055 179.766541 189.88327 128.793777
-0.77821 -113.229576 -187.548645 -268.871613 -221.011673
-163.424133 -197.276276 -66.926071 -34.241245 87.548637
191.439697 238.521408 141.245132 97.276268 64.202339
-60.70039 -71.595329 -172.76265 -268.093384 -149.027237
-70.817123 -7.392996 141.634247 147.859924 58.754864
-8.560311 26.459145 55.642025 27.237354 -70.817123
-96.887161 -38.132298 -14.396888 8.560311 13.618677
-19.066149 -30.350195 -11.284047 35.408562 21.011673
20.233463 13.229572 42.023346 43.579769 112.062263
129.182877 155.642029 68.482491 -69.649811 -105.058365
-191.828796 -161.867706 -40.466927 -79.377434 2.723736
68.871597 122.178993 143.968872 107.003891 45.136189
-44.357979 -80.933853 -77.042801 -199.610901 -282.101166
-219.455261 -89.88327 -89.105064 14.785993 108.171211
149.416351 153.307404 129.182877 79.766541 21.011673
-126.848251 -177.042801 -165.758759 -162.256821 -152.918289
-84.046692 13.618677 55.642025 30.7393 8.171206
72.76265 108.171211 69.649811 -9.338522 33.463036
-61.089497 -76.264595 -96.887161 -98.832687 -81.712067
-109.338524 -52.918289 -55.252918 52.918289 86.381325
94.941635 100 100 69.649811 25.680935
-47.470818 -103.501945 -110.116737 -240.07782 -153.696503
-15.953308 74.319069 70.428017 189.105057 122.957199
40.077824 61.4786 -25.680935 26.07004 -29.18288
-89.494164 -96.887161 -142.801559 -128.015564 -93.385216
-25.29183 -19.455254 116.342415 52.918289 1.55642
44.357979 -39.29961 -36.186771 -110.116737 -98.054474
-148.638138 -204.280167 -95.330742 -5.058366 -104.669266
-34.241245 42.023346 61.867706 75.486382 86.770432
15.175097 -11.284047 -24.124514 -73.929962 -17.898832
-67.704285 -74.708176 -107.782104 -117.509727 -53.307396
-22.178989 -0.77821 36.964981 98.054474 101.16732
150.583664 75.486382 20.233463 -7.392996 -137.743195
-155.25293 -203.501953 -174.319077 -92.60701 -70.817123
0.389105 109.338524 142.801559 159.533081 103.112846
73.540855 -38.910507 -134.241241 -127.237358 -81.32296
-63.424126 -169.649811 -141.634247 -43.968872 12.451363
25.680935 104.280159 98.443581 35.797665 63.813232
-21.011673 -78.59922 -168.871597 -137.743195 -49.80545
-41.245136 -1.167315 -19.844358 43.190662 7.392996
56.031132 -49.027237 -7.782101 53.307396 78.988327
49.027237 -61.4786 -73.929962 32.295719 -98.832687
0.389105 -10.894942 14.785993 -82.490273 -24.124514
49.80545 -46.692608 17.509727 39.688717 26.07004
61.4786 43.968872 26.459145 -26.848249 -72.76265
-29.96109 -65.369652 -54.474709 -122.178993 -166.536972
-257.198456 -61.089497 29.571985 102.72374 157.976654
153.307404 179.766541 169.260712 62.645916 -155.25293
-122.178993 -194.941635 -357.198456 -247.081726 -254.085617
-116.342415 5.447471 130.739304 145.525299 164.980545
115.175102 88.326851 26.848249 -104.280159 -131.128403
-101.945526 -141.634247 -155.642029 -102.72374 -35.408562
-31.517511 77.042801 124.902725 81.712067 40.856033
-14.785993 -7.003891 -9.727627 0.77821 -56.809341
-91.828796 15.175097 -38.5214 16.342413 -98.054474
-21.011673 4.280156 67.315178 81.712067 19.066149
-27.237354 -12.840467 -42.412453 -64.980545 -20.622568
-43.190662 -20.233463 -110.894943 -19.844358 -54.474709
-15.175097 -37.743191 -36.964981 -50.58366 -37.354088
-57.976654 -14.785993 28.793776 -24.513618 -27.626459
-12.451363 -7.003891 -21.011673 40.466927 -67.315178
-35.797665 -16.731518 -11.673152 18.287939 68.093384
68.482491 38.5214 45.136189 59.92218 5.447471
-59.92218 -64.980545 -48.249027 -129.571991 -103.501945
-55.252918 -49.416344 17.509727 93.385216 98.054474
79.377434 93.774323 84.435799 38.910507 34.241245
-185.21402 -228.015564 -341.634247 -290.272369 -79.766541
-150.972763 -40.466927 96.498055 128.015564 147.081711
128.015564 63.424126 -16.731518 -42.801556 -96.498055
-53.696499 -99.610901 -158.365768 -184.046692 -135.019455
-43.190662 -51.750973 22.568094 56.031132 56.420235
77.042801 25.680935 7.782101 42.801556 17.509727
-16.342413 -142.023346 -160.311295 -171.595337 -162.64592
25.29183 63.035023 85.992218 61.4786 3.112841
3.891051 11.284047 -19.455254 -15.953308 -63.035023
-8.171206 33.463036 -103.501945 -149.80545 -71.595329
-41.634243 -71.595329 -56.031132 75.486382 119.066154
78.59922 79.377434 59.92218 12.451363 3.891051
-108.949417 -229.571991 -93.385216 -162.64592 -4.669261
12.062257 -38.910507 48.249027 115.564209 124.513618
146.692612 98.832687 37.743191 12.062257 -87.159538
-68.482491 -147.081711 -124.513618 -252.918289 -0.77821
-75.486382 48.249027 72.373543 69.260704 90.661484
82.879379 10.116732 -34.241245 -65.369652 -80.155647
-170.03891 -139.688721 -126.459145 -152.918289 -140.466934
-85.992218 45.136189 127.626465 38.132298 134.241241
95.330742 46.692608 51.36187 -5.836576 -140.07782
-161.478607 -160.700394 -221.789886 -158.365768 25.680935
26.848249 128.793777 143.579773 39.688717 120.233467
120.622574 45.914398 -94.552528 -119.066154 -111.673157
-119.066154 -130.739304 -82.490273 -80.155647 41.245136
-8.949416 95.719849 163.424133 83.268486 80.155647
21.789885 -42.801556 -110.894943 -102.72374 -62.256809
-115.175102 -98.443581 -10.894942 -34.630352 -7.782101
65.758759 -19.066149 43.190662 50.58366 -49.80545
