4.035512 -58.111382 -70.621468 -67.796616 -23.002422
-14.931396 21.791769 3.22841 16.949154 8.071025
-57.304279 -62.146896 -33.494755 -28.248589 6.860372
2.017756 32.687653 -12.91364 -66.58596 -82.728012
-52.865215 16.949154 7.667474 25.020178 -12.106538
-56.900726 -61.743343 -61.743343 -43.179985 -81.113808
-48.022602 -11.299436 30.266344 23.405973 14.527845
-45.601292 -29.055691 -74.656982 -91.60614 -82.324455
-3.631961 28.248589 39.951576 18.966909 7.263923
-46.004845 -63.761101 -80.306702 -63.357548 -11.702987
-2.017756 -28.65214 -14.931396 -8.071025 -6.053269
-64.971756 -83.131561 -20.984665 8.071025 -21.388216
-41.96933 -4.439064 -10.895885 -45.601292 -55.286522
-7.263923 -55.286522 -51.65456 -25.82728 18.966909
16.949154 37.530266 -5.649718 -33.898308 -24.213076
-118.644073 -94.430992 -63.357548 -9.68523 -10.492332
-32.687653 -11.702987 60.129139 38.740921 -1.614205
-42.776432 -53.672318 -62.953999 -105.730431 -43.987087
13.720743 67.393059 54.075871 2.421308 -87.167076
-64.16465 -81.517357 -103.30912 -12.106538 -30.669895
-17.352705 -23.809525 -6.053269 -10.088781 -49.636806
-92.413239 -83.131561 -23.002422 -27.845037 3.22841
-13.720743 68.200165 52.058113 38.740921 15.7385
-41.162228 -46.408394 -39.548023 -71.832123 -69.007263
-64.16465 -14.527845 29.862793 -10.895885 -28.65214
28.65214 68.200165 64.16465 -27.845037 -43.179985
-68.603714 -111.783699 -99.677162 -86.35997 -34.70541
33.494755 51.65456 58.918484 -22.598871 -106.941086
-112.994354 -81.920906 -43.583538 2.017756 -39.951576
19.370461 59.322037 -3.22841 -15.7385 -46.004845
-59.725586 -64.568199 -59.725586 -10.492332 -8.474577
-8.878128 22.19532 -22.598871 5.246166 29.055691
-44.39064 -102.905571 -92.413239 -101.291367 -118.644073
-70.217918 31.88055 35.916061 -7.263923 -14.527845
-64.568199 -99.273613 -113.397903 -100.887817 -60.532688
27.441486 84.745766 142.050049 106.13398 37.530266
-34.301857 -81.517357 -147.296204 -90.799034 -68.200165
-14.124294 89.991928 50.443909 -10.088781 26.230833
26.230833 -12.91364 -94.834549 -83.53511 -43.987087
-38.740921 0.807103 -22.598871 9.68523 65.375305
70.217918 46.811947 -5.649718 -50.443909 -97.255852
-135.99678 -108.55529 -114.205009 -23.002422 35.916061
22.598871 6.45682 -12.510089 -99.677162 -111.38015
-110.976601 -81.920906 -36.319614 36.319614 79.096046
77.481842 -12.91364 -60.129139 -173.527039 -251.008881
-180.79097 -132.364807 -84.745766 -31.88055 23.809525
17.756256 -3.631961 -79.499596 -134.786118 -140.839386
-123.890236 -112.187248 -97.659409 -80.306702 -15.334948
58.111382 18.159807 -8.878128 -42.372883 -85.149315
-55.690075 -65.375305 -75.464088 -23.405973 -10.895885
-25.82728 -21.791769 -33.091202 20.984665 8.071025
-35.916061 -88.377724 -82.324455 -97.659409 -70.217918
-65.778854 -90.395485 -22.19532 17.352705 65.778854
69.007263 -3.631961 -71.025024 -61.743343 -83.53511
-79.096046 -137.207428 -89.18483 -39.144474 -57.707832
-19.774012 -12.510089 11.299436 35.916061 -15.7385
15.334948 -37.933819 -45.197742 -25.020178 -9.281679
-66.98951 -9.68523 39.951576 61.33979 43.583538
-4.439064 -10.492332 44.794189 50.443909 -16.545601
